,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Investments,18000000.0,28000000.0,-478000000.0,-256000000.0
Change To Liabilities,169000000.0,-169000000.0,0.0,138000000.0
Total Cashflows From Investing Activities,-282000000.0,-262000000.0,-771000000.0,-307000000.0
Net Borrowings,-35000000.0,-620000000.0,431000000.0,-63000000.0
Total Cash From Financing Activities,-43000000.0,-1092000000.0,140000000.0,-68000000.0
Change To Operating Activities,-107000000.0,-43000000.0,-312000000.0,92000000.0
Net Income,339000000.0,565000000.0,313000000.0,236000000.0
Change In Cash,290000000.0,-1031000000.0,-388000000.0,-113000000.0
Repurchase Of Stock,-771000000.0,-32000000.0,-32000000.0,-114000000.0
Total Cash From Operating Activities,615000000.0,323000000.0,243000000.0,262000000.0
Depreciation,201000000.0,199000000.0,201000000.0,197000000.0
Other Cashflows From Investing Activities,-26000000.0,43000000.0,-84000000.0,79000000.0
Change To Inventory,5000000.0,-5000000.0,-5000000.0,-23000000.0
Change To Account Receivables,-19000000.0,19000000.0,19000000.0,-308000000.0
Other Cashflows From Financing Activities,763000000.0,32000000.0,32000000.0,888000000.0
Change To Netincome,27000000.0,-243000000.0,41000000.0,-70000000.0
Capital Expenditures,-350000000.0,-265000000.0,-220000000.0,-240000000.0
Dividends Paid,,-472000000.0,-323000000.0,-779000000.0
Issuance Of Stock,,,32000000.0,32000000.0
