Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1995-11-21,0.8744920710238014,1.077272841116277,0.8744920710238014,1.039251446723938,51412800,0.0,0.0
1995-11-22,1.0392515993118285,1.3054013991355895,1.026577799320221,1.2673799991607666,11921600,0.0,0.0
1995-11-24,1.2673801845974393,1.3814444012112088,1.2673801845974393,1.3687705993652344,2419200,0.0,0.0
1995-11-27,1.444813395490741,1.470160998920403,1.2420325680534439,1.280053973197937,6720000,0.0,0.0
1995-11-28,1.2800535536279867,1.3054011487493329,1.2673797560673135,1.2927273511886597,3451200,0.0,0.0
1995-11-29,1.2673799887947415,1.4701607870019,1.2673799887947415,1.4574869871139526,3628800,0.0,0.0
1995-11-30,1.4574868472154476,1.6095724312727118,1.4321392498725702,1.5335296392440796,8254400,0.0,0.0
1995-12-01,1.5588777899742126,1.5968991994857789,1.5081825772921245,1.5208563804626465,2616000,0.0,0.0
1995-12-04,1.52085542678833,1.9517644643783572,1.52085542678833,1.9010692834854126,5961600,0.0,0.0
1995-12-05,1.9010698528476129,1.9264174508855811,1.7870056616767562,1.7933429479599,2907200,0.0,0.0
1995-12-06,1.8123537346498289,1.837701339330246,1.685615711247743,1.6982895135879517,3456000,0.0,0.0
1995-12-07,1.6982888743633362,1.6982888743633362,1.6095722913742065,1.6095722913742065,2665600,0.0,0.0
1995-12-08,1.6095725839019668,1.8377009816203558,1.6095725839019668,1.7870057821273804,3099200,0.0,0.0
1995-12-11,1.7996799278926183,1.8123537302017212,1.7616585209653095,1.8123537302017212,564800,0.0,0.0
1995-12-12,1.8250273879693477,1.9137439971067467,1.7616583814426343,1.863048791885376,2086400,0.0,0.0
1995-12-13,1.8947333747349124,1.8947333747349124,1.8503746905842344,1.8757222890853882,1510400,0.0,0.0
1995-12-14,1.8630487918853758,1.8883963944960613,1.8630487918853758,1.863048791885376,668800,0.0,0.0
1995-12-15,1.8630489394381329,1.9010703463654417,1.8123537302017212,1.8123537302017212,2635200,0.0,0.0
1995-12-18,1.8250275101772575,1.8630489166392836,1.5968990714051003,1.6349204778671265,1246400,0.0,0.0
1995-12-19,1.584224976026095,1.6729415746835563,1.549371833166683,1.6475939750671387,4568000,0.0,0.0
1995-12-20,1.698289734475753,1.748984950430253,1.6222469105440027,1.723637342453003,2275200,0.0,0.0
1995-12-21,1.7489844110276964,1.7616582111076073,1.6982892107080532,1.7109630107879639,321600,0.0,0.0
1995-12-22,1.672942126498503,1.7743325584075031,1.672942126498503,1.723637342453003,1657600,0.0,0.0
1995-12-26,1.723636318075246,1.8503742826396024,1.7109625216188102,1.8377004861831665,2286400,0.0,0.0
1995-12-27,1.850374745042532,1.9137437431604272,1.7806692338865178,1.888396143913269,2633600,0.0,0.0
1995-12-28,1.8630490697872866,2.027808511333101,1.8630490697872866,1.9897871017456055,2569600,0.0,0.0
1995-12-29,2.015134740191833,2.116525167371296,1.989787133396967,2.0341458320617676,1920000,0.0,0.0
1996-01-02,2.027807737651624,2.027807737651624,1.926417350769043,1.926417350769043,1892800,0.0,0.0
1996-01-03,1.9264182062710034,1.9517658142482535,1.698289734475753,1.723637342453003,3336000,0.0,0.0
1996-01-04,1.7363110343615213,1.7363110343615213,1.3687707424163817,1.5208563804626465,6041600,0.0,0.0
1996-01-05,1.5335299199627292,1.672941730868432,1.4701609150055917,1.5715513229370117,3273600,0.0,0.0
1996-01-08,1.596898738861084,1.6222463378906251,1.5842249393463135,1.5842249393463135,166400,0.0,0.0
1996-01-09,1.6222466362847223,1.6222466362847223,1.3434229956732857,1.3687705993652344,2500800,0.0,0.0
1996-01-10,1.3054014983085487,1.3941181049897122,1.2800538963996448,1.3180752992630005,3016000,0.0,0.0
1996-01-11,1.4321393873380577,1.533529786441637,1.406791787562163,1.4574869871139526,3654400,0.0,0.0
1996-01-12,1.5208561931337627,1.5208561931337627,1.3687705738203866,1.4194657802581787,793600,0.0,0.0
1996-01-15,1.4194654937184183,1.4321392927694758,1.3307489003610173,1.3814440965652466,668800,0.0,0.0
1996-01-16,1.3560967975192602,1.3687705993652346,1.1533159679836698,1.3687705993652344,3932800,0.0,0.0
1996-01-17,1.2927278514220335,1.3687706662115648,1.2800540489571117,1.356096863746643,1545600,0.0,0.0
1996-01-18,1.3180753919813368,1.3687705993652346,1.3180753919813368,1.3687705993652344,3180800,0.0,0.0
1996-01-19,1.362434015922391,1.5588775477701093,1.3307491261452153,1.4844188690185547,4825600,0.0,0.0
1996-01-22,1.5208563804626465,1.5715515931447348,1.4828349709510804,1.5208563804626465,1913600,0.0,0.0
1996-01-23,1.5081827413939823,1.5588779595920994,1.5081827413939823,1.539867639541626,1126400,0.0,0.0
1996-01-24,1.5462034717202187,1.6729414612054823,1.5335296727716923,1.622246265411377,1267200,0.0,0.0
1996-01-25,1.6602678104683206,1.7616582111076073,1.622246410228588,1.7109630107879639,2702400,0.0,0.0
1996-01-26,1.6982894318649164,1.7743322422469276,1.672941828404246,1.7426481246948242,982400,0.0,0.0
1996-01-29,1.736311146441628,1.7743325584075031,1.710963538464378,1.723637342453003,936000,0.0,0.0
1996-01-30,1.6856152601540086,1.7236366569995878,1.520855873823166,1.622246265411377,3513600,0.0,0.0
1996-01-31,1.5968987476534962,1.685615344745357,1.5588773488998415,1.5588773488998413,1129600,0.0,0.0
1996-02-01,1.5842252307467992,1.6475942399766712,1.5588776270548503,1.5968990325927734,857600,0.0,0.0
1996-02-02,1.6475938776084862,1.6475938776084862,1.5588772841987986,1.5778883695602417,1857600,0.0,0.0
1996-02-05,1.5715514670970827,1.6349204778671265,1.558877664943074,1.6349204778671265,964800,0.0,0.0
1996-02-06,1.634920566601861,1.7870062007043597,1.609572960918111,1.6856157779693604,2483200,0.0,0.0
1996-02-07,1.723637342453003,1.7743325584075031,1.660268322509878,1.723637342453003,3126400,0.0,0.0
1996-02-08,1.7870053003574242,1.8883956720089092,1.7489839109881173,1.8377004861831665,2886400,0.0,0.0
1996-02-09,1.8377013348199271,1.9390917532927507,1.8123537302017212,1.8123537302017212,1934400,0.0,0.0
1996-02-12,1.8313644684574115,1.8313644684574115,1.672941583268186,1.7870057821273804,2108800,0.0,0.0
1996-02-13,1.7363107394840982,1.9137439537379477,1.6982893364297018,1.825027346611023,2425600,0.0,0.0
