,2021-10-29,2021-07-30,2021-04-30,2021-01-29
Intangible Assets,87000000.0,97000000.0,101000000.0,110000000.0
Total Liab,8463000000.0,8436000000.0,8675000000.0,8208000000.0
Total Stockholder Equity,759000000.0,720000000.0,685000000.0,478000000.0
Deferred Long Term Liab,116000000.0,109000000.0,111000000.0,101000000.0
Other Current Liab,1994000000.0,2013000000.0,2084000000.0,1978000000.0
Total Assets,9222000000.0,9156000000.0,9360000000.0,8686000000.0
Common Stock,603000000.0,550000000.0,504000000.0,456000000.0
Other Current Assets,311000000.0,314000000.0,338000000.0,307000000.0
Retained Earnings,194000000.0,204000000.0,211000000.0,56000000.0
Other Liab,2410000000.0,2489000000.0,2520000000.0,2450000000.0
Good Will,2050000000.0,2050000000.0,2039000000.0,2039000000.0
Treasury Stock,-38000000.0,-34000000.0,-30000000.0,-34000000.0
Other Assets,494000000.0,479000000.0,477000000.0,470000000.0
Cash,4509000000.0,4492000000.0,4529000000.0,3808000000.0
Total Current Liabilities,3195000000.0,3103000000.0,3452000000.0,3050000000.0
Deferred Long Term Asset Charges,249000000.0,233000000.0,219000000.0,224000000.0
Other Stockholder Equity,-38000000.0,-34000000.0,-30000000.0,-34000000.0
Property Plant Equipment,812000000.0,792000000.0,639000000.0,851000000.0
Total Current Assets,5669000000.0,5631000000.0,6001000000.0,5114000000.0
Long Term Investments,110000000.0,107000000.0,103000000.0,102000000.0
Net Tangible Assets,-1378000000.0,-1427000000.0,-1455000000.0,-1671000000.0
Short Term Investments,47000000.0,62000000.0,75000000.0,94000000.0
Net Receivables,647000000.0,655000000.0,945000000.0,799000000.0
Long Term Debt,2634000000.0,2633000000.0,2632000000.0,2632000000.0
Inventory,155000000.0,108000000.0,114000000.0,106000000.0
Accounts Payable,432000000.0,368000000.0,420000000.0,336000000.0
