,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Change To Liabilities,3114000.0,119202000.0,-140709000.0,383181000.0
Total Cashflows From Investing Activities,-14447000.0,-34732000.0,-12521000.0,-23043000.0
Net Borrowings,-1329000.0,499871000.0,-10127000.0,-127000.0
Total Cash From Financing Activities,-353949000.0,-187017000.0,-403220000.0,-98199000.0
Change To Operating Activities,-21517000.0,6154000.0,-20251000.0,-5880000.0
Issuance Of Stock,4113000.0,4057000.0,5357000.0,4272000.0
Net Income,148865000.0,271236000.0,164100000.0,119607000.0
Change In Cash,-30727000.0,354462000.0,-266588000.0,158868000.0
Repurchase Of Stock,-355458000.0,-684900000.0,-398450000.0,-100185000.0
Effect Of Exchange Rate,-7370000.0,864000.0,-8145000.0,19662000.0
Total Cash From Operating Activities,345039000.0,575347000.0,157298000.0,260448000.0
Depreciation,71381000.0,70691000.0,74839000.0,46456000.0
Change To Account Receivables,124891000.0,78458000.0,54192000.0,-269710000.0
Other Cashflows From Financing Activities,-1275000.0,-6045000.0,-6045000.0,-2159000.0
Change To Netincome,17183000.0,28615000.0,24204000.0,-43043000.0
Capital Expenditures,-14191000.0,-11958000.0,-12521000.0,-23043000.0
