,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,3,0,0,0,0,381740000,471428000
1,2021,1,2621399000,2751121000,7000,0,603877000,614398000
2,2021,2,4599571000,2601934000,11000,0,668806000,654383000
3,2021,3,4567760000,2518541000,11000,0,726951000,726773000
