,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,21229600000,9193400000,50500000,134800000,1995100000,1649800000
1,2021,1,21869800000,9372800000,50400000,142000000,2076500000,1694700000
2,2021,2,23129100000,10645600000,50300000,141800000,2172900000,1734500000
3,2021,3,24168400000,11424800000,50200000,141100000,2181000000,1515300000
