,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Change To Liabilities,25105000.0,46162000.0,-32019000.0,25802000.0
Total Cashflows From Investing Activities,-1577376000.0,-1031850000.0,-993726000.0,-920553000.0
Net Borrowings,138699000.0,603105000.0,-289905000.0,334820000.0
Total Cash From Financing Activities,1470236000.0,791904000.0,69876000.0,723317000.0
Issuance Of Stock,1618462000.0,452332000.0,672244000.0,654968000.0
Net Income,134996000.0,124479000.0,95940000.0,117931000.0
Change In Cash,279113000.0,73655000.0,-657349000.0,111668000.0
Effect Of Exchange Rate,-2679000.0,-1080000.0,48000.0,3166000.0
Total Cash From Operating Activities,388932000.0,314681000.0,266453000.0,305738000.0
Depreciation,213132000.0,195089000.0,190385000.0,177581000.0
Other Cashflows From Investing Activities,5721000.0,-11153000.0,-11153000.0,-2874000.0
Dividends Paid,-273791000.0,-263359000.0,-260697000.0,-247632000.0
Change To Account Receivables,21300000.0,-46603000.0,-21367000.0,-19493000.0
Other Cashflows From Financing Activities,-13134000.0,-174000.0,-51766000.0,-18839000.0
Change To Netincome,-8861000.0,-7144000.0,30860000.0,-198000.0
