,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,209600000.0,181500000.0,173100000.0,127500000.0
Capital Surplus,2787100000.0,2757300000.0,2741400000.0,5045100000.0
Total Liab,15138700000.0,14614300000.0,14945200000.0,14736000000.0
Total Stockholder Equity,8778300000.0,8632900000.0,8483900000.0,8370100000.0
Minority Interest,5100000.0,5400000.0,4900000.0,4000000.0
Deferred Long Term Liab,114600000.0,113300000.0,114500000.0,112700000.0
Other Current Liab,502000000.0,494900000.0,481100000.0,477000000.0
Total Assets,23922100000.0,23252600000.0,23434000000.0,23110100000.0
Common Stock,3200000.0,3200000.0,3200000.0,3500000.0
Other Current Assets,16600000.0,18300000.0,18500000.0,19200000.0
Retained Earnings,6106000000.0,5911200000.0,5751800000.0,5652800000.0
Other Liab,3714400000.0,3603400000.0,3587500000.0,3623300000.0
Good Will,12476000000.0,12047200000.0,12046400000.0,11712100000.0
Treasury Stock,-118000000.0,-38800000.0,-12500000.0,-2331300000.0
Other Assets,541500000.0,516700000.0,528500000.0,532100000.0
Cash,34000000.0,23200000.0,38200000.0,406400000.0
Total Current Liabilities,2314800000.0,2148800000.0,2282000000.0,2190800000.0
Short Long Term Debt,135200000.0,168700000.0,162300000.0,184300000.0
Other Stockholder Equity,-10800000.0,-11300000.0,-12400000.0,-15500000.0
Property Plant Equipment,9036300000.0,8900000000.0,8945000000.0,8759500000.0
Total Current Assets,1480900000.0,1443100000.0,1521800000.0,1774300000.0
Long Term Investments,177800000.0,164100000.0,219200000.0,204600000.0
Net Tangible Assets,-3907300000.0,-3595800000.0,-3735600000.0,-3469500000.0
Net Receivables,1299600000.0,1259200000.0,1328300000.0,1199200000.0
Long Term Debt,8657600000.0,8447500000.0,8668400000.0,8494600000.0
Inventory,63900000.0,61100000.0,59100000.0,58800000.0
Accounts Payable,728100000.0,678300000.0,779000000.0,646300000.0
