,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Investments,-766000.0,-836000.0,114000.0,-1757000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-137117000.0,-20039000.0,-112499000.0,-191579000.0
Net Borrowings,-7913000.0,-105327000.0,93846000.0,136114000.0
Total Cash From Financing Activities,-145298000.0,-229539000.0,-27852000.0,19541000.0
Change To Operating Activities,67348000.0,36095000.0,-54394000.0,-21927000.0
Net Income,84479000.0,216478000.0,47193000.0,83342000.0
Change In Cash,-1483000.0,-371000.0,7760000.0,8026000.0
Total Cash From Operating Activities,280932000.0,249207000.0,148111000.0,180064000.0
Depreciation,134766000.0,132092000.0,131820000.0,129740000.0
Dividends Paid,-118715000.0,-118271000.0,-118164000.0,-115294000.0
Other Cashflows From Financing Activities,-18670000.0,-5941000.0,-3534000.0,-1279000.0
Change To Netincome,-7129000.0,-136788000.0,22148000.0,-12456000.0
