,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Capital Surplus,7216885000.0,7201885000.0,7182771000.0,7176793000.0
Total Liab,5163802000.0,5121453000.0,5172845000.0,5106383000.0
Total Stockholder Equity,5897139000.0,5918706000.0,5804707000.0,5871624000.0
Minority Interest,193182000.0,201952000.0,214817000.0,216775000.0
Other Current Liab,5200000.0,5200000.0,5200000.0,197100000.0
Total Assets,11254132000.0,11242120000.0,11192378000.0,11194791000.0
Common Stock,1149000.0,1147000.0,1142000.0,1141000.0
Other Current Assets,104651000.0,48223000.0,34655000.0,49417000.0
Other Liab,24323000.0,21692000.0,17828000.0,15397000.0
Treasury Stock,-1320895000.0,-1284326000.0,-1379206000.0,-1306310000.0
Other Assets,125160000.0,134365000.0,125044000.0,140354000.0
Cash,29811000.0,31881000.0,32620000.0,25198000.0
Total Current Liabilities,593591000.0,869639000.0,925913000.0,862902000.0
Other Stockholder Equity,-1320895000.0,-1284326000.0,-1379206000.0,-1306310000.0
Property Plant Equipment,10908668000.0,10952718000.0,10932148000.0,10912197000.0
Total Current Assets,134462000.0,80104000.0,67275000.0,74615000.0
Long Term Investments,85842000.0,74933000.0,67911000.0,66325000.0
Net Tangible Assets,5897139000.0,5918706000.0,5804707000.0,5870324000.0
Long Term Debt,4515887000.0,4200487000.0,4199848000.0,4199207000.0
Short Long Term Debt,,72750000.0,72737000.0,191505000.0
Intangible Assets,,,,1300000.0
