,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,11206586000,5314879000,1076000,89792000,380495000,372909000
1,2021,1,11454209000,5362571000,1118000,89792000,437226000,412444000
2,2021,2,12040990000,5385166000,1159000,98003000,597718000,486948000
3,2021,3,12583296000,5780863000,1160000,0,676415000,444645000
