,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,3,10326000000,7178000000,38000000,43000000,1112000000,1204000000
1,2020,4,9912000000,6893000000,38000000,41000000,1350000000,1452000000
2,2021,1,20457000000,11971000000,67000000,128000000,2461000000,2248000000
3,2021,2,20065000000,11530000000,68000000,75000000,2977000000,2721000000
