,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,84616000000,48859000000,25144000000,320000000,6615000000,6783000000
1,2021,1,83176000000,46851000000,24794000000,319000000,8679000000,7858000000
2,2021,2,84097000000,47888000000,24449000000,315000000,9159000000,8291000000
3,2021,3,84150000000,47850000000,23976000000,309000000,10145000000,9268000000
