,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,3,4108600000,1223000000,2900000,143400000,1413300000,1191800000
1,2020,4,3964700000,1231500000,2900000,143657143,1358000000,1161900000
2,2021,1,4074400000,1287700000,2900000,160800000,1417000000,1206400000
3,2021,2,4166600000,1285800000,2900000,160800000,1507700000,1268000000
