,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,32307600000,22867300000,75500000,314900000,4719400000,4031000000
1,2021,1,32648800000,22864900000,75500000,314700000,4520000000,3924300000
2,2021,2,31841900000,21463800000,75500000,314000000,4523600000,4106800000
3,2021,3,32332200000,21762400000,75500000,312300000,4539900000,3912900000
