,2021-11-06,2021-08-14,2021-05-14,2021-01-30
Change To Liabilities,1099000000.0,-240000000.0,341000000.0,-676000000.0
Total Cashflows From Investing Activities,-675000000.0,-431000000.0,-853000000.0,-766000000.0
Net Borrowings,-504000000.0,-40000000.0,-328000000.0,-194000000.0
Total Cash From Financing Activities,-930000000.0,-520000000.0,-781000000.0,-645000000.0
Change To Operating Activities,-63000000.0,-475000000.0,11000000.0,831000000.0
Issuance Of Stock,33000000.0,54000000.0,31000000.0,29000000.0
Net Income,483000000.0,467000000.0,140000000.0,-77000000.0
Change In Cash,63000000.0,-84000000.0,622000000.0,-493000000.0
Repurchase Of Stock,-298000000.0,-349000000.0,-402000000.0,-335000000.0
Total Cash From Operating Activities,1668000000.0,867000000.0,2256000000.0,918000000.0
Depreciation,796000000.0,788000000.0,1052000000.0,886000000.0
Other Cashflows From Investing Activities,-18000000.0,-32000000.0,-40000000.0,-29000000.0
Dividends Paid,-159000000.0,-136000000.0,-138000000.0,-139000000.0
Change To Inventory,-1050000000.0,172000000.0,205000000.0,478000000.0
Change To Account Receivables,-23000000.0,-71000000.0,14000000.0,-132000000.0
Other Cashflows From Financing Activities,-2000000.0,-49000000.0,56000000.0,-6000000.0
Change To Netincome,355000000.0,176000000.0,668000000.0,-327000000.0
Capital Expenditures,-689000000.0,-499000000.0,-820000000.0,-803000000.0
