,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,1101292000.0,1146602000.0,1182890000.0,1224658000.0
Capital Surplus,2903613000.0,2433462000.0,2431387000.0,2386790000.0
Total Liab,13110173000.0,12574492000.0,11049372000.0,10450606000.0
Total Stockholder Equity,-404844000.0,-912762000.0,-730560000.0,-471772000.0
Minority Interest,625415000.0,583926000.0,600830000.0,610469000.0
Other Current Liab,3843818000.0,3998722000.0,2695789000.0,2850456000.0
Total Assets,13330744000.0,12245656000.0,10919642000.0,10589303000.0
Common Stock,2218000.0,2164000.0,2160000.0,2145000.0
Other Current Assets,53083000.0,55552000.0,50850000.0,11561000.0
Retained Earnings,-3132813000.0,-3179691000.0,-2984026000.0,-2676833000.0
Other Liab,416894000.0,684682000.0,535321000.0,353267000.0
Good Will,2109719000.0,2122704000.0,2113694000.0,2129203000.0
Treasury Stock,-177862000.0,-168697000.0,-180081000.0,-183874000.0
Other Assets,885638000.0,913337000.0,918477000.0,889543000.0
Cash,4628880000.0,4042619000.0,3009487000.0,2537787000.0
Total Current Liabilities,5558104000.0,5165300000.0,3815747000.0,3796569000.0
Short Long Term Debt,46214000.0,46481000.0,37275000.0,53415000.0
Other Stockholder Equity,-170997000.0,-161832000.0,-173216000.0,-177009000.0
Property Plant Equipment,2432504000.0,2431662000.0,2445983000.0,2525637000.0
Total Current Assets,6555291000.0,5423251000.0,4096098000.0,3649768000.0
Long Term Investments,246300000.0,208100000.0,162500000.0,170494000.0
Net Tangible Assets,-3615855000.0,-4182068000.0,-4027144000.0,-3825633000.0
Net Receivables,1182242000.0,646705000.0,467792000.0,501290000.0
Long Term Debt,5686905000.0,5295207000.0,5289891000.0,4850896000.0
Accounts Payable,111142000.0,90360000.0,72913000.0,86356000.0
Inventory,,,,22000000.0
