,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,10333000000,12618000000,4000000,62000000,2189000000,2866000000
1,2021,1,9988000000,12591000000,4000000,61000000,2058000000,1839000000
2,2021,2,11201000000,13716000000,4000000,60000000,2159000000,1726000000
3,2021,3,10094000000,12649000000,4000000,59000000,2198000000,1855000000
