,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,483205000.0,439533000.0,280982000.0,292023000.0
Capital Surplus,563162000.0,542893000.0,534303000.0,525541000.0
Total Liab,2273449000.0,2013743000.0,1834315000.0,1779012000.0
Total Stockholder Equity,1782072000.0,1655900000.0,1524730000.0,1390293000.0
Minority Interest,44909000.0,37283000.0,63093000.0,66118000.0
Other Current Liab,103721000.0,98860000.0,93542000.0,81984000.0
Total Assets,4100430000.0,3706926000.0,3422138000.0,3235423000.0
Common Stock,724000.0,723000.0,723000.0,721000.0
Other Current Assets,55000.0,390000.0,797000.0,1386000.0
Retained Earnings,1834477000.0,1710464000.0,1581681000.0,1432565000.0
Other Liab,293579000.0,266220000.0,217792000.0,249166000.0
Good Will,1174315000.0,1109908000.0,849294000.0,855228000.0
Treasury Stock,-616291000.0,-598180000.0,-591977000.0,-568534000.0
Other Assets,3813000.0,2246000.0,1360000.0,12473000.0
Cash,423726000.0,390086000.0,744814000.0,655128000.0
Total Current Liabilities,1018014000.0,836249000.0,710265000.0,641524000.0
Deferred Long Term Asset Charges,3813000.0,2246000.0,1360000.0,1497000.0
Short Long Term Debt,1967000.0,1783000.0,1756000.0,1836000.0
Other Stockholder Equity,-257657000.0,-239699000.0,-233615000.0,-236370000.0
Property Plant Equipment,515525000.0,462706000.0,432895000.0,405966000.0
Total Current Assets,1923572000.0,1692533000.0,1857607000.0,1669733000.0
Net Tangible Assets,124552000.0,106459000.0,394454000.0,243042000.0
Net Receivables,510670000.0,480889000.0,428702000.0,374906000.0
Long Term Debt,818451000.0,816001000.0,816809000.0,816704000.0
Inventory,934948000.0,772861000.0,644576000.0,603317000.0
Accounts Payable,611181000.0,526375000.0,387933000.0,330247000.0
Deferred Long Term Liab,,,,6869000.0
