,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,1856987000.0,1680810000.0,1599249000.0,1168942000.0
Capital Surplus,2061906000.0,2028919000.0,2014741000.0,1977794000.0
Total Liab,31385973000.0,31519407000.0,30173261000.0,29294856000.0
Total Stockholder Equity,12557526000.0,12706072000.0,12316472000.0,12325886000.0
Minority Interest,10237000.0,976407000.0,934534000.0,881555000.0
Other Current Liab,6208640000.0,6106741000.0,5613111000.0,4978549000.0
Total Assets,44783736000.0,46481886000.0,44204267000.0,43282297000.0
Common Stock,648000.0,647000.0,645000.0,643000.0
Other Current Assets,5935830000.0,5093953000.0,4723907000.0,5165580000.0
Retained Earnings,13842787000.0,13454036000.0,12790216000.0,12362463000.0
Other Liab,21049255000.0,21144036000.0,20480035000.0,15473836000.0
Treasury Stock,-3347815000.0,-2777530000.0,-2489130000.0,-2015014000.0
Other Assets,2893651000.0,4013884000.0,3651665000.0,3506477000.0
Cash,1137721000.0,1234059000.0,941951000.0,906448000.0
Total Current Liabilities,7612569000.0,7357956000.0,6676122000.0,10700514000.0
Other Stockholder Equity,49184000.0,230048000.0,205827000.0,488895000.0
Total Current Assets,16800836000.0,16286592000.0,14203162000.0,14432286000.0
Long Term Investments,23232262000.0,24500600000.0,24750191000.0,23744052000.0
Net Tangible Assets,11594204000.0,12038919000.0,11636963000.0,11633023000.0
Short Term Investments,3185646000.0,3358727000.0,2393561000.0,2981930000.0
Net Receivables,4716729000.0,5058760000.0,4737254000.0,4144253000.0
Long Term Debt,2724149000.0,3017415000.0,3017104000.0,3016800000.0
Accounts Payable,1403929000.0,1079106000.0,919125000.0,5386551000.0
Good Will,,,,314629000.0
Property Plant Equipment,,,,115911000.0
