,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Investments,241676000.0,-599895000.0,-281769000.0,-507164000.0
Change To Liabilities,146592000.0,278615000.0,560035000.0,-53030000.0
Total Cashflows From Investing Activities,-359606000.0,-600489000.0,-493189000.0,-434808000.0
Total Cash From Financing Activities,-904294000.0,209017000.0,-186602000.0,-44812000.0
Change To Operating Activities,657691000.0,256682000.0,577084000.0,276822000.0
Issuance Of Stock,96000.0,185000.0,185000.0,1876000.0
Net Income,419942000.0,675486000.0,438156000.0,543544000.0
Change In Cash,-269554000.0,450949000.0,76970000.0,103571000.0
Repurchase Of Stock,-386882000.0,-306049000.0,-179266000.0,-7986000.0
Effect Of Exchange Rate,-20633000.0,-7306000.0,-6084000.0,28136000.0
Total Cash From Operating Activities,1014979000.0,849727000.0,762845000.0,555055000.0
Depreciation,20135000.0,15286000.0,14402000.0,19196000.0
Other Cashflows From Investing Activities,-241258000.0,10501000.0,-198930000.0,85511000.0
Dividends Paid,-17291000.0,-10402000.0,-10403000.0,-10403000.0
Change To Account Receivables,-65707000.0,-173141000.0,-608250000.0,143123000.0
Other Cashflows From Financing Activities,-50217000.0,39462000.0,3067000.0,26701000.0
Change To Netincome,-163674000.0,-203201000.0,-218582000.0,-374600000.0
Capital Expenditures,-10822000.0,-11095000.0,-12490000.0,-13155000.0
Net Borrowings,,,,-55000000.0
