,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,13992364000,7128926000,4030368000,53962000,1398251000,1267586000
1,2021,1,14042929000,7101056000,3964500000,53909000,1395942000,1235633000
2,2021,2,14106207000,7237607000,3724859000,53421000,1533931000,1356884000
3,2021,3,14274832000,7391676000,3726134000,53424000,1597168000,1482787000
