,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,8966492000,5212269000,29969000,28517000,641144000,543824000
1,2021,1,8910793000,5079796000,30022000,26092000,815026000,615282000
2,2021,2,9357895000,5411893000,30010000,26063000,727123000,587833000
3,2021,3,9629166000,5521547000,30093000,26126000,769875000,623521000
