,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,66623000000,41689000000,7053000000,352000000,3171000000,2710000000
1,2021,1,67821000000,42213000000,8730000000,337000000,3259000000,2364000000
2,2021,2,68608000000,42916000000,10150000000,365000000,2741000000,2297000000
3,2021,3,70472000000,45868000000,10791000000,356000000,3013000000,3650000000
