,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,21143000000,2022000000,66000000,0,2044000000,1463000000
1,2021,1,22210000000,2115000000,66000000,0,1581000000,485000000
2,2021,2,22483000000,2231000000,66000000,0,1972000000,1666000000
3,2021,3,23985000000,2700000000,66000000,0,2310000000,1420000000
