Date,Dividends
2010-05-11,0.266
2010-10-19,0.559
2011-05-17,0.528
2012-05-15,0.558
2013-05-21,0.629
2014-05-15,0.692
2015-05-20,0.559
2016-05-12,0.629
2017-05-19,0.71
2018-05-18,0.852
2019-05-17,0.827
2020-06-29,0.449011
2021-05-21,0.560249
