,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,1818000000.0,1818000000.0,1980000000.0,1980000000.0
Capital Surplus,2746000000.0,2746000000.0,2746000000.0,2746000000.0
Total Liab,18396000000.0,18396000000.0,19006000000.0,19006000000.0
Total Stockholder Equity,13785000000.0,13785000000.0,12633000000.0,12633000000.0
Minority Interest,-1000000.0,-1000000.0,-2000000.0,-2000000.0
Other Current Liab,2951000000.0,2951000000.0,1557000000.0,1557000000.0
Total Assets,32180000000.0,32180000000.0,31637000000.0,31637000000.0
Common Stock,357000000.0,357000000.0,357000000.0,357000000.0
Other Current Assets,1039000000.0,1039000000.0,741000000.0,741000000.0
Retained Earnings,11496000000.0,11496000000.0,10681000000.0,10681000000.0
Other Liab,4597000000.0,4597000000.0,4900000000.0,4900000000.0
Good Will,2154000000.0,2154000000.0,2136000000.0,2136000000.0
Treasury Stock,-814000000.0,-814000000.0,-1151000000.0,-1151000000.0
Other Assets,1858000000.0,1858000000.0,1365000000.0,1365000000.0
Cash,3812000000.0,3812000000.0,4747000000.0,4747000000.0
Total Current Liabilities,7690000000.0,7690000000.0,7136000000.0,7136000000.0
Deferred Long Term Asset Charges,693000000.0,693000000.0,729000000.0,729000000.0
Short Long Term Debt,1362000000.0,1362000000.0,606000000.0,606000000.0
Other Stockholder Equity,-814000000.0,-814000000.0,-1151000000.0,-1151000000.0
Property Plant Equipment,11765000000.0,11765000000.0,11904000000.0,11904000000.0
Total Current Assets,13504000000.0,13504000000.0,13082000000.0,13082000000.0
Long Term Investments,1081000000.0,1081000000.0,1170000000.0,1170000000.0
Net Tangible Assets,9813000000.0,9813000000.0,8517000000.0,8517000000.0
Short Term Investments,451000000.0,451000000.0,285000000.0,285000000.0
Net Receivables,3543000000.0,3543000000.0,3350000000.0,3350000000.0
Long Term Debt,5354000000.0,5354000000.0,6169000000.0,6169000000.0
Inventory,4659000000.0,4659000000.0,3959000000.0,3959000000.0
Accounts Payable,2857000000.0,2857000000.0,2728000000.0,2728000000.0
