,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,3,43507345000,29371758000,1789092000,188838000,2343642000,1997382000
1,2020,4,46099598000,31880462000,1789092000,189010000,2233933000,1962010000
2,2021,1,46518215000,32129225000,1789092000,201013000,2825840000,2459697000
3,2021,2,47234640000,32767181000,1789092000,201198000,2122538000,1858018000
