Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-01-13,5.742338192805581,5.742338192805581,5.709336280822754,5.709336280822754,900,0.0,0
2014-01-14,5.668083190917969,5.668083190917969,5.668083190917969,5.668083190917969,2100,0.0,0
2014-01-15,5.668083190917969,5.668083190917969,5.668083190917969,5.668083190917969,0,0.0,0
2014-01-16,5.569077968597411,5.569077968597411,5.569077968597411,5.569077968597412,8100,0.0,0
2014-01-17,5.569077968597411,5.569077968597411,5.569077968597411,5.569077968597412,0,0.0,0
2014-01-21,5.899096488952637,5.899096488952637,5.899096488952637,5.899096488952637,1500,0.0,0
2014-01-22,5.857844352722168,5.857844352722168,5.857844352722168,5.857844352722168,2900,0.0,0
2014-01-23,5.857844352722168,5.857844352722168,5.857844352722168,5.857844352722168,0,0.0,0
2014-01-24,5.857844352722168,5.857844352722168,5.857844352722168,5.857844352722168,0,0.0,0
2014-01-27,5.734086990356445,5.734086990356445,5.734086990356445,5.734086990356445,3800,0.0,0
2014-01-28,5.48657267326564,5.734086990356445,5.48657267326564,5.734086990356445,800,0.0,0
2014-01-29,5.816592216491699,5.816592216491699,5.816592216491699,5.816592216491699,100,0.0,0
2014-01-30,5.816592216491699,5.816592216491699,5.816592216491699,5.816592216491699,0,0.0,0
2014-01-31,5.816592216491699,5.816592216491699,5.816592216491699,5.816592216491699,0,0.0,0
2014-02-03,5.816592216491699,5.816592216491699,5.816592216491699,5.816592216491699,0,0.0,0
2014-02-04,5.816592216491699,5.816592216491699,5.816592216491699,5.816592216491699,100,0.0,0
2014-02-05,5.816592216491699,5.816592216491699,5.816592216491699,5.816592216491699,0,0.0,0
2014-02-06,5.816592216491699,5.816592216491699,5.816592216491699,5.816592216491699,0,0.0,0
2014-02-07,6.146610260009766,6.146610260009766,6.146610260009766,6.146610260009766,6600,0.0,0
2014-02-10,6.270369082287289,6.270369082287289,6.187864303588867,6.187864303588867,1800,0.0,0
2014-02-11,6.245617389678955,6.245617389678955,6.245617389678955,6.245617389678955,200,0.0,0
2014-02-12,6.245617389678955,6.245617389678955,6.245617389678955,6.245617389678955,0,0.0,0
2014-02-13,6.394125938415527,6.394125938415527,6.394125938415527,6.394125938415527,1100,0.0,0
2014-02-14,6.394125938415527,6.394125938415527,6.394125938415527,6.394125938415527,0,0.0,0
2014-02-18,6.394125938415527,6.394125938415527,6.394125938415527,6.394125938415527,0,0.0,0
2014-02-19,6.724145056065522,6.889155387878419,6.724145056065522,6.889155387878418,500,0.0,0
2014-02-20,6.889155387878419,6.889155387878419,6.889155387878419,6.889155387878418,0,0.0,0
2014-02-21,6.889155387878419,6.889155387878419,6.889155387878419,6.889155387878418,0,0.0,0
2014-02-24,6.889155387878419,6.889155387878419,6.889155387878419,6.889155387878418,0,0.0,0
2014-02-25,6.8149008959281305,6.889155387878419,6.8149008959281305,6.889155387878418,2100,0.0,0
2014-02-26,6.889155387878419,6.889155387878419,6.889155387878419,6.889155387878418,4400,0.0,0
2014-02-27,6.889155387878419,6.889155387878419,6.889155387878419,6.889155387878418,0,0.0,0
2014-02-28,6.889155387878419,6.889155387878419,6.889155387878419,6.889155387878418,0,0.0,0
2014-03-03,6.889155387878419,6.889155387878419,6.889155387878419,6.889155387878418,0,0.0,0
2014-03-04,6.889155387878419,6.889155387878419,6.889155387878419,6.889155387878418,0,0.0,0
2014-03-05,6.889155387878419,6.889155387878419,6.889155387878419,6.889155387878418,400,0.0,0
2014-03-06,7.45018720626831,7.45018720626831,7.45018720626831,7.4501872062683105,600,0.0,0
2014-03-07,7.054164932863739,7.054164932863739,6.889155387878419,6.889155387878418,3300,0.0,0
2014-03-10,6.847902774810791,6.847902774810791,6.847902774810791,6.847902774810791,700,0.0,0
2014-03-11,6.847902774810791,6.847902774810791,6.847902774810791,6.847902774810791,0,0.0,0
2014-03-12,6.806650240482745,6.8231515884399405,6.806650240482745,6.823151588439941,4500,0.0,0
2014-03-13,6.352873383141658,6.889155387878419,6.352873383141658,6.889155387878418,200,0.0,0
2014-03-14,6.889155387878419,6.889155387878419,6.889155387878419,6.889155387878418,0,0.0,0
2014-03-17,6.7241454124450675,6.7241454124450675,6.7241454124450675,6.724145412445068,1200,0.0,0
2014-03-18,6.7241454124450675,6.7241454124450675,6.7241454124450675,6.724145412445068,0,0.0,0
2014-03-19,6.93040657043457,6.93040657043457,6.93040657043457,6.93040657043457,400,0.0,0
2014-03-20,6.707643985748291,6.707643985748291,6.707643985748291,6.707643985748291,400,0.0,0
2014-03-21,6.790148367242183,6.790148367242183,6.262117862701416,6.262117862701416,2300,0.0,0
2014-03-24,6.262117862701416,6.262117862701416,6.262117862701416,6.262117862701416,0,0.0,0
2014-03-25,6.699393837339527,6.765397655494393,6.6828932762146,6.6828932762146,600,0.0,0
2014-03-26,6.6828932762146,6.6828932762146,6.6828932762146,6.6828932762146,0,0.0,0
2014-03-27,6.262117862701416,6.262117862701416,6.262117862701416,6.262117862701416,200,0.0,0
2014-03-28,6.262117862701416,6.262117862701416,6.262117862701416,6.262117862701416,2600,0.0,0
2014-03-31,6.262117862701416,6.262117862701416,6.262117862701416,6.262117862701416,0,0.0,0
2014-04-01,6.889155387878419,6.889155387878419,6.889155387878419,6.889155387878418,5400,0.0,0
2014-04-02,7.012911729036592,7.012911729036592,6.93040657043457,6.93040657043457,600,0.0,0
2014-04-03,6.93040657043457,6.93040657043457,6.93040657043457,6.93040657043457,0,0.0,0
2014-04-04,6.889154777961066,6.93040657043457,6.889154777961066,6.93040657043457,600,0.0,0
2014-04-07,6.93040657043457,6.93040657043457,6.93040657043457,6.93040657043457,0,0.0,0
2014-04-08,6.6828932762146,6.6828932762146,6.6828932762146,6.6828932762146,600,0.0,0
2014-04-09,6.435378074645996,6.435378074645996,6.435378074645996,6.435378074645996,200,0.0,0
2014-04-10,6.435378074645996,6.435378074645996,6.435378074645996,6.435378074645996,0,0.0,0
2014-04-11,6.51788330078125,6.51788330078125,6.51788330078125,6.51788330078125,300,0.0,0
2014-04-14,6.51788330078125,6.51788330078125,6.51788330078125,6.51788330078125,0,0.0,0
2014-04-15,6.394125938415527,6.394125938415527,6.394125938415527,6.394125938415527,400,0.0,0
2014-04-16,6.476630210876465,6.476630210876465,6.476630210876465,6.476630210876465,200,0.0,0
2014-04-17,6.476630210876465,6.476630210876465,6.476630210876465,6.476630210876465,1400,0.0,0
2014-04-21,6.476630210876465,6.476630210876465,6.476630210876465,6.476630210876465,0,0.0,0
2014-04-22,6.476630210876465,6.476630210876465,6.476630210876465,6.476630210876465,0,0.0,0
2014-04-23,6.765397548675537,6.765397548675537,6.765397548675537,6.765397548675537,400,0.0,0
2014-04-24,6.7653970877791565,6.7653970877791565,6.476630210876465,6.476630210876465,300,0.0,0
2014-04-25,6.724144054452181,6.806649208068848,6.724144054452181,6.806649208068848,1800,0.0,0
2014-04-28,6.814900914461343,6.8231515884399405,6.517883339266235,6.823151588439941,2500,0.0,0
2014-04-29,6.889155387878419,6.889155387878419,6.889155387878419,6.889155387878418,100,0.0,0
2014-04-30,6.889155387878419,6.889155387878419,6.889155387878419,6.889155387878418,0,0.0,0
2014-05-01,7.012911319732666,7.012911319732666,7.012911319732666,7.012911319732666,100,0.0,0
2014-05-02,7.095417499542235,7.095417499542235,7.095417499542235,7.095417499542236,100,0.0,0
2014-05-05,7.062414646148682,7.062414646148682,7.062414646148682,7.062414646148682,200,0.0,0
2014-05-06,7.095417421066761,7.095417421066761,6.765397548675537,6.765397548675537,900,0.0,0
2014-05-07,7.177921295166016,7.177921295166016,7.177921295166016,7.177921295166016,500,0.0,0
2014-05-08,7.177921295166016,7.177921295166016,7.177921295166016,7.177921295166016,200,0.0,0
2014-05-09,7.177921295166016,7.177921295166016,7.177921295166016,7.177921295166016,800,0.0,0
2014-05-12,7.17792181901013,7.466689109802246,7.17792181901013,7.466689109802246,400,0.0,0
2014-05-13,7.466689109802246,7.466689109802246,7.466689109802246,7.466689109802246,0,0.0,0
2014-05-14,7.466689109802246,7.466689109802246,7.466689109802246,7.466689109802246,0,0.0,0
2014-05-15,7.466689109802246,7.466689109802246,7.466689109802246,7.466689109802246,0,0.0,0
2014-05-16,7.466689109802246,7.466689109802246,7.466689109802246,7.466689109802246,0,0.0,0
