,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Intangible Assets,3614000000.0,3524000000.0,312000000.0,2419000000.0
Total Liab,8313000000.0,9156000000.0,6093000000.0,6953000000.0
Total Stockholder Equity,6936000000.0,5770000000.0,7406000000.0,6362000000.0
Other Current Liab,2567000000.0,3012000000.0,2835000000.0,2624000000.0
Total Assets,15249000000.0,14926000000.0,13499000000.0,13315000000.0
Common Stock,216000000.0,216000000.0,216000000.0,216000000.0
Retained Earnings,7145000000.0,5876000000.0,7505000000.0,6424000000.0
Other Liab,1036000000.0,903000000.0,684000000.0,650000000.0
Treasury Stock,-425000000.0,-322000000.0,-315000000.0,-278000000.0
Other Assets,735000000.0,692000000.0,1533000000.0,604000000.0
Cash,418000000.0,435000000.0,323000000.0,411000000.0
Total Current Liabilities,6822000000.0,7782000000.0,4979000000.0,5923000000.0
Deferred Long Term Asset Charges,711000000.0,669000000.0,669000000.0,578000000.0
Short Long Term Debt,3501000000.0,4021000000.0,1111000000.0,2515000000.0
Other Stockholder Equity,-425000000.0,-322000000.0,-315000000.0,-278000000.0
Property Plant Equipment,4168000000.0,4045000000.0,3162000000.0,3798000000.0
Total Current Assets,6707000000.0,6640000000.0,6489000000.0,6490000000.0
Long Term Investments,25000000.0,25000000.0,27000000.0,4000000.0
Net Tangible Assets,3322000000.0,2246000000.0,5118000000.0,3943000000.0
Short Term Investments,257000000.0,257000000.0,262000000.0,262000000.0
Net Receivables,3563000000.0,3545000000.0,3514000000.0,3526000000.0
Inventory,2289000000.0,2231000000.0,2227000000.0,2116000000.0
Accounts Payable,572000000.0,563000000.0,814000000.0,623000000.0
Good Will,,,1976000000.0,
Other Current Assets,,,,12000000.0
