,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2021,1,20696000000,13410700000,2300000,0,6767900000,6265100000
1,2021,2,21050700000,13639400000,2300000,0,6479700000,6105200000
2,2021,3,20445200000,13433500000,2200000,0,6343200000,6060800000
3,2021,4,21390000000,14145600000,2200000,0,6417700000,6200900000
