,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Intangible Assets,2297000000.0,1435000000.0,1758000000.0,1863000000.0
Total Liab,668994000000.0,686156000000.0,678493000000.0,704269000000.0
Total Stockholder Equity,45315000000.0,44548000000.0,43117000000.0,43719000000.0
Minority Interest,5396000000.0,5472000000.0,5404000000.0,5836000000.0
Other Current Liab,81253000000.0,125375000000.0,56455000000.0,64428000000.0
Total Assets,719705000000.0,736176000000.0,727014000000.0,753824000000.0
Common Stock,60033000000.0,3267000000.0,3267000000.0,3267000000.0
Other Liab,125136000000.0,29846000000.0,31113000000.0,31406000000.0
Treasury Stock,-14718000000.0,-14524000000.0,-14755000000.0,-12972000000.0
Other Assets,436812000000.0,347623000000.0,404058000000.0,422816000000.0
Cash,54950000000.0,6447000000.0,11394000000.0,11435000000.0
Total Current Liabilities,486440000000.0,587570000000.0,573063000000.0,601111000000.0
Other Stockholder Equity,-14718000000.0,-14478000000.0,-14676000000.0,-12944000000.0
Property Plant Equipment,7703000000.0,7672000000.0,8441000000.0,8795000000.0
Total Current Assets,156000000000.0,266350000000.0,187855000000.0,197410000000.0
Long Term Investments,116893000000.0,112186000000.0,122291000000.0,120180000000.0
Net Tangible Assets,43018000000.0,42203000000.0,38748000000.0,39096000000.0
Long Term Debt,57418000000.0,66311000000.0,71270000000.0,68623000000.0
Accounts Payable,405187000000.0,404529000000.0,459927000000.0,472737000000.0
Capital Surplus,,23992000000.0,23992000000.0,23992000000.0
Other Current Assets,,138809000000.0,63863000000.0,57089000000.0
Retained Earnings,,31813000000.0,30613000000.0,29432000000.0
Good Will,,910000000.0,2611000000.0,2760000000.0
Deferred Long Term Asset Charges,,15327000000.0,15523000000.0,15536000000.0
Short Term Investments,,7979000000.0,,3646000000.0
Net Receivables,,1199000000.0,1149000000.0,1182000000.0
Inventory,,1584000000.0,1517000000.0,2102000000.0
