,2021-10-31,2021-07-31,2021-04-30,2021-01-31
Intangible Assets,66727000.0,68643000.0,62484000.0,64413000.0
Capital Surplus,776858000.0,761834000.0,733581000.0,718497000.0
Total Liab,1125031000.0,1032942000.0,1032569000.0,991846000.0
Total Stockholder Equity,3793821000.0,3529201000.0,3249377000.0,2942592000.0
Other Current Liab,57126000.0,134102000.0,29800000.0,23103000.0
Total Assets,4918852000.0,4562143000.0,4281946000.0,3934438000.0
Common Stock,24000.0,24000.0,24000.0,24000.0
Other Current Assets,562362000.0,479451000.0,424443000.0,461288000.0
Retained Earnings,3128317000.0,2868203000.0,2617436000.0,2330791000.0
Other Liab,123260000.0,116314000.0,113404000.0,132821000.0
Good Will,354062000.0,355717000.0,347515000.0,346966000.0
Treasury Stock,-111378000.0,-100860000.0,-101664000.0,-106720000.0
Other Assets,39141000.0,41831000.0,39285000.0,34787000.0
Cash,1298373000.0,1048260000.0,911890000.0,616403000.0
Total Current Liabilities,491911000.0,421031000.0,413045000.0,371015000.0
Other Stockholder Equity,-111378000.0,-100860000.0,-101664000.0,-106720000.0
Property Plant Equipment,2419142000.0,2393341000.0,2333291000.0,2262805000.0
Total Current Assets,2039780000.0,1702611000.0,1499371000.0,1225467000.0
Net Tangible Assets,3373032000.0,3104841000.0,2839378000.0,2531213000.0
Net Receivables,116806000.0,115638000.0,107703000.0,100543000.0
Long Term Debt,408940000.0,397636000.0,397633000.0,402703000.0
Inventory,48194000.0,44968000.0,39229000.0,30203000.0
Accounts Payable,411249000.0,163237000.0,359239000.0,324108000.0
Deferred Long Term Asset Charges,,,,221000.0
