,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,-142500000.0,-142500000.0,403500000.0,403500000.0
Total Cashflows From Investing Activities,141000000.0,141000000.0,-835500000.0,-835500000.0
Net Borrowings,-64000000.0,-64000000.0,454000000.0,454000000.0
Total Cash From Financing Activities,-474000000.0,-474000000.0,-6000000.0,-6000000.0
Net Income,500000000.0,500000000.0,383500000.0,383500000.0
Change In Cash,-29000000.0,-29000000.0,72000000.0,72000000.0
Effect Of Exchange Rate,-7500000.0,-7500000.0,-33000000.0,-33000000.0
Total Cash From Operating Activities,311500000.0,311500000.0,946500000.0,946500000.0
Depreciation,168500000.0,168500000.0,134000000.0,134000000.0
Other Cashflows From Investing Activities,11500000.0,11500000.0,5000000.0,5000000.0
Dividends Paid,-230500000.0,-230500000.0,-373000000.0,-373000000.0
Change To Inventory,-13000000.0,-13000000.0,48000000.0,48000000.0
Change To Account Receivables,-96000000.0,-96000000.0,23000000.0,23000000.0
Other Cashflows From Financing Activities,-179500000.0,-179500000.0,-87000000.0,-87000000.0
Change To Netincome,-105500000.0,-105500000.0,-172000000.0,-172000000.0
Capital Expenditures,-73000000.0,-73000000.0,-113000000.0,-113000000.0
Investments,,,8500000.0,8500000.0
Change To Operating Activities,,,81000000.0,81000000.0
