,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,11625000000.0,11625000000.0,863000000.0,863000000.0
Capital Surplus,1249000000.0,1249000000.0,1249000000.0,1249000000.0
Total Liab,20061000000.0,20061000000.0,22609000000.0,22609000000.0
Total Stockholder Equity,6937000000.0,6937000000.0,4643000000.0,4643000000.0
Minority Interest,211000000.0,211000000.0,278000000.0,278000000.0
Other Current Liab,3289000000.0,3289000000.0,5274000000.0,5274000000.0
Total Assets,27209000000.0,27209000000.0,27530000000.0,27530000000.0
Common Stock,87000000.0,87000000.0,87000000.0,87000000.0
Other Current Assets,195000000.0,195000000.0,274000000.0,274000000.0
Retained Earnings,-141000000.0,-141000000.0,-2414000000.0,-2414000000.0
Other Liab,5352000000.0,5352000000.0,7063000000.0,7063000000.0
Treasury Stock,5742000000.0,5742000000.0,5721000000.0,5721000000.0
Other Assets,2074000000.0,2074000000.0,2161000000.0,2161000000.0
Cash,2611000000.0,2611000000.0,2768000000.0,2768000000.0
Total Current Liabilities,9237000000.0,9237000000.0,9383000000.0,9383000000.0
Deferred Long Term Asset Charges,708000000.0,708000000.0,972000000.0,972000000.0
Short Long Term Debt,763000000.0,763000000.0,411000000.0,411000000.0
Other Stockholder Equity,5742000000.0,5742000000.0,5721000000.0,5721000000.0
Property Plant Equipment,3687000000.0,3687000000.0,3708000000.0,3708000000.0
Total Current Assets,9343000000.0,9343000000.0,9406000000.0,9406000000.0
Long Term Investments,480000000.0,480000000.0,546000000.0,546000000.0
Net Tangible Assets,-4688000000.0,-4688000000.0,-7066000000.0,-7066000000.0
Net Receivables,5658000000.0,5658000000.0,4851000000.0,4851000000.0
Long Term Debt,4512000000.0,4512000000.0,5143000000.0,5143000000.0
Inventory,879000000.0,879000000.0,858000000.0,858000000.0
Accounts Payable,4981000000.0,4981000000.0,697000000.0,697000000.0
Deferred Long Term Liab,,,36000000.0,36000000.0
Good Will,,,10846000000.0,10846000000.0
