Date,Dividends
2010-05-10,0.266
2011-05-09,0.337
2012-04-19,0.221
2013-04-19,0.242
2014-05-02,0.297
2015-04-14,0.258
2016-05-16,0.308
2017-05-05,0.399
2018-05-11,0.399121
2018-05-14,0.412715
2019-05-20,0.394
2020-05-15,0.413095
2021-05-07,0.441
