,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,4572856000,1707872000,582000,56654000,800011000,620497000
1,2021,1,4585724000,1876490000,582000,56752000,768767000,847248000
2,2021,2,4728125000,1842446000,583000,56796000,876103000,681003000
3,2021,3,4729167000,1703118000,583000,61189000,904015000,700402000
