,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,32030000000,22950000000,3000000,127000000,1272000000,1157000000
1,2021,1,32789000000,23512000000,3000000,140000000,1496000000,1263000000
2,2021,2,33916000000,24434000000,3000000,142000000,1410000000,1203000000
3,2021,3,34665000000,24851000000,3000000,141000000,1730000000,1305000000
