,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Change To Liabilities,1443000.0,-4342000.0,4765000.0,497000.0
Total Cashflows From Investing Activities,-10017000.0,-221742000.0,-12625000.0,-33188000.0
Total Cash From Financing Activities,-29931000.0,-56063000.0,-24450000.0,3370000.0
Change To Operating Activities,30639000.0,14476000.0,-59549000.0,7912000.0
Issuance Of Stock,4441000.0,21139000.0,46397000.0,31296000.0
Net Income,54763000.0,55316000.0,67859000.0,55060000.0
Change In Cash,140680000.0,-128713000.0,18658000.0,113928000.0
Repurchase Of Stock,-15694000.0,-59091000.0,-45464000.0,-4332000.0
Effect Of Exchange Rate,-1736000.0,658000.0,161000.0,4044000.0
Total Cash From Operating Activities,182364000.0,148434000.0,55572000.0,139702000.0
Depreciation,32423000.0,30567000.0,30266000.0,3735000.0
Dividends Paid,-16184000.0,-16142000.0,-16030000.0,-15180000.0
Change To Account Receivables,8047000.0,5041000.0,-38932000.0,-5234000.0
Other Cashflows From Financing Activities,-2494000.0,-1969000.0,-9353000.0,-8414000.0
Change To Netincome,42649000.0,36076000.0,40463000.0,41630000.0
Capital Expenditures,-1171000.0,-4184000.0,-4359000.0,-5006000.0
Investments,,,,-20000000.0
