,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,515612000000,166353000000,278000000,0,71599000000,70786000000
1,2021,1,553425000000,201842000000,279000000,0,73136000000,76113000000
2,2021,2,557452000000,207417000000,280000000,0,81402000000,85281000000
3,2021,3,512593000000,238468000000,281000000,0,91305000000,94690000000
