,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,3,544710000000,512916000000,1576000000,785500000,23700000000,23215000000
1,2020,4,544710000000,512916000000,1576000000,785500000,23700000000,23215000000
2,2021,1,547928000000,517763000000,1581000000,785500000,24074000000,23304000000
3,2021,2,547928000000,517763000000,1581000000,785500000,24074000000,23304000000
