,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Change To Liabilities,189547000.0,-75530000.0,262000.0,163224000.0
Total Cashflows From Investing Activities,-133929000.0,-1065005000.0,-96940000.0,-43324000.0
Net Borrowings,595066000.0,604917000.0,520058000.0,-81700000.0
Total Cash From Financing Activities,-218426000.0,277259000.0,-369022000.0,-951507000.0
Change To Operating Activities,-31690000.0,-114627000.0,-11414000.0,-59694000.0
Issuance Of Stock,9266000.0,11599000.0,17705000.0,15087000.0
Net Income,296736000.0,263590000.0,196681000.0,182644000.0
Change In Cash,528890000.0,-262350000.0,112303000.0,-131051000.0
Repurchase Of Stock,-795750000.0,-280206000.0,-842392000.0,-229263000.0
Effect Of Exchange Rate,-36724000.0,15161000.0,-21141000.0,94390000.0
Total Cash From Operating Activities,917969000.0,510235000.0,599406000.0,769390000.0
Depreciation,418562000.0,422043000.0,425573000.0,407048000.0
Other Cashflows From Investing Activities,506000.0,449000.0,293000.0,27748000.0
Dividends Paid,-73328000.0,-57301000.0,-57574000.0,-58191000.0
Change To Account Receivables,-31790000.0,-54439000.0,-37141000.0,32634000.0
Other Cashflows From Financing Activities,46320000.0,-1750000.0,-6819000.0,-597440000.0
Change To Netincome,52467000.0,46273000.0,4395000.0,23275000.0
Capital Expenditures,-131166000.0,-133420000.0,-86159000.0,-106823000.0
