,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Capital Surplus,6371000000.0,6330000000.0,6267000000.0,6325000000.0
Total Liab,19848000000.0,23094000000.0,23706000000.0,23850000000.0
Total Stockholder Equity,9622000000.0,8352000000.0,7758000000.0,7854000000.0
Minority Interest,1000000.0,2000000.0,13000000.0,14000000.0
Deferred Long Term Liab,704000000.0,738000000.0,729000000.0,745000000.0
Other Current Liab,1126000000.0,5353000000.0,5499000000.0,5321000000.0
Total Assets,29471000000.0,31448000000.0,31477000000.0,31718000000.0
Common Stock,449000000.0,449000000.0,449000000.0,449000000.0
Other Current Assets,1745000000.0,5668000000.0,5773000000.0,5172000000.0
Retained Earnings,9103000000.0,8442000000.0,8214000000.0,8070000000.0
Other Liab,6646000000.0,7123000000.0,7086000000.0,7187000000.0
Good Will,3274000000.0,3317000000.0,3242000000.0,3315000000.0
Treasury Stock,-6301000000.0,-6869000000.0,-7172000000.0,-6990000000.0
Other Assets,3520000000.0,3004000000.0,2990000000.0,3002000000.0
Cash,2122000000.0,706000000.0,787000000.0,595000000.0
Total Current Liabilities,4698000000.0,8635000000.0,8390000000.0,8284000000.0
Short Long Term Debt,221000000.0,103000000.0,19000000.0,16000000.0
Other Stockholder Equity,-3314000000.0,-4094000000.0,-4453000000.0,-4342000000.0
Property Plant Equipment,12068000000.0,12279000000.0,12367000000.0,12987000000.0
Total Current Assets,9896000000.0,12226000000.0,12167000000.0,11236000000.0
Long Term Investments,713000000.0,622000000.0,711000000.0,1178000000.0
Net Tangible Assets,6348000000.0,5035000000.0,4516000000.0,4539000000.0
Net Receivables,3976000000.0,4024000000.0,3779000000.0,3419000000.0
Long Term Debt,8166000000.0,6995000000.0,7874000000.0,7982000000.0
Inventory,2053000000.0,1828000000.0,1828000000.0,2050000000.0
Accounts Payable,2704000000.0,2565000000.0,2354000000.0,2320000000.0
