,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,44165000000,29582000000,1248000000,485000000,2092000000,1976000000
1,2021,1,45262000000,30789000000,1249000000,498000000,2612000000,2186000000
2,2021,2,45507000000,31242000000,1249000000,498000000,2333000000,2029000000
3,2021,3,45985000000,32066000000,1249000000,498000000,2866000000,2701000000
