,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Total Liab,82834000000.0,78695000000.0,77179000000.0,76603000000.0
Total Stockholder Equity,20475000000.0,21547000000.0,21127000000.0,21001000000.0
Minority Interest,252000000.0,252000000.0,252000000.0,252000000.0
Deferred Long Term Liab,9479000000.0,8914000000.0,9159000000.0,8978000000.0
Other Current Liab,5539000000.0,3995000000.0,4206000000.0,4748000000.0
Total Assets,103561000000.0,100494000000.0,98558000000.0,97856000000.0
Common Stock,35114000000.0,30245000000.0,30226000000.0,30224000000.0
Other Current Assets,2117000000.0,1991000000.0,1743000000.0,1815000000.0
Retained Earnings,-9760000000.0,-8672000000.0,-9073000000.0,-9196000000.0
Other Liab,28213000000.0,26186000000.0,26036000000.0,24526000000.0
Treasury Stock,-4879000000.0,-26000000.0,-26000000.0,-27000000.0
Other Assets,21327000000.0,20384000000.0,20571000000.0,20377000000.0
Cash,420000000.0,307000000.0,229000000.0,484000000.0
Total Current Liabilities,17784000000.0,15493000000.0,12217000000.0,13581000000.0
Short Long Term Debt,4518000000.0,4514000000.0,1522000000.0,28000000.0
Other Stockholder Equity,-25000000.0,-26000000.0,-26000000.0,-27000000.0
Property Plant Equipment,70707000000.0,69821000000.0,68920000000.0,67877000000.0
Total Current Assets,11527000000.0,10289000000.0,9067000000.0,9602000000.0
Net Tangible Assets,20475000000.0,21547000000.0,21127000000.0,21001000000.0
Net Receivables,7884000000.0,7125000000.0,6232000000.0,6139000000.0
Long Term Debt,35959000000.0,35955000000.0,37801000000.0,37288000000.0
Inventory,569000000.0,565000000.0,550000000.0,628000000.0
Accounts Payable,4491000000.0,3970000000.0,4217000000.0,4227000000.0
