Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1994-02-17,17.311900802070113,17.566487578571145,16.633002731400698,16.717864990234375,4478600,0.0,0
1994-02-18,16.802727249068052,16.972451766735407,16.463278213733343,16.717864990234375,777900,0.0,0
1994-02-22,16.463283010629507,16.6330075777494,16.293558443509614,16.548145294189453,361900,0.0,0
1994-02-23,16.54814027970837,16.63300253755303,15.784379959106444,15.784379959106445,284500,0.0,0
1994-02-24,15.699514876241269,15.784377118815545,15.444928148518438,15.614652633666992,494600,0.0,0
1994-02-25,15.614657191226359,16.20869306263171,15.614657191226359,16.123830795288086,102000,0.0,0
1994-02-28,16.208698272705078,16.293560567326573,16.123835978083587,16.208698272705078,115200,0.0,0
1994-03-01,16.123828990485077,16.293553506174394,15.699517701261787,15.784379959106445,246600,0.0,0
1994-03-02,15.444936752319336,15.529799042167244,15.360074462471427,15.444936752319336,355900,0.0,0
1994-03-03,15.444929581522292,15.61465408241814,15.444929581522292,15.529791831970215,51500,0.0,0
1994-03-04,15.6146597372519,15.86924658079405,15.444935174890466,15.699522018432617,145500,0.0,0
1994-03-07,15.699514876241269,15.784377118815545,15.614652633666992,15.614652633666992,102200,0.0,0
1994-03-08,15.614652633666992,15.699514876241269,15.529790391092714,15.614652633666992,34700,0.0,0
1994-03-09,15.699516332866065,15.699516332866065,15.529791831970215,15.529791831970215,101100,0.0,0
1994-03-10,15.529796337813474,15.614658612883494,15.020622687393361,15.105484962463379,220400,0.0,0
1994-03-11,15.02061745840744,15.19034194946289,14.935755212879712,15.19034194946289,42100,0.0,0
1994-03-14,15.10548496246338,15.275209512603418,15.020622687393361,15.105484962463379,11900,0.0,0
1994-03-15,15.444936752319336,15.614661332015153,15.275212172623519,15.444936752319336,128500,0.0,0
1994-03-16,15.444936752319336,15.529799042167244,15.275212172623519,15.444936752319336,93800,0.0,0
1994-03-17,15.529797654125574,15.529797654125574,15.275210807336629,15.36007308959961,43700,0.0,0
1994-03-18,15.275205080626442,15.529791831970215,15.275205080626442,15.529791831970215,125000,0.0,0
1994-03-21,15.444935174890466,15.699522018432617,15.444935174890466,15.699522018432617,81100,0.0,0
1994-03-22,15.61465352646848,16.038964763600777,15.61465352646848,15.954102516174316,91800,0.0,0
1994-03-23,16.46328353881836,16.887594970231206,16.46328353881836,16.46328353881836,332700,0.0,0
1994-03-24,16.548144966363907,16.548144966363907,16.29355812072754,16.29355812072754,113300,0.0,0
1994-03-25,16.29355812072754,16.46328268448512,16.29355812072754,16.29355812072754,54700,0.0,0
1994-03-28,16.46328268448512,16.46328268448512,16.123833556969963,16.29355812072754,67900,0.0,0
1994-03-29,16.208695459365845,16.29355773925781,15.2752103805542,15.2752103805542,174400,0.0,0
1994-03-30,15.105486444160762,15.105486444160762,14.935761877372439,15.020624160766602,198000,0.0,0
1994-03-31,15.105480226603422,15.190342475067485,14.596306735819036,14.935755729675293,201000,0.0,0
1994-04-04,14.681168090465457,14.681168090465457,14.256856873978016,14.596305847167969,206600,0.0,0
1994-04-05,14.596313853840252,15.444936752319336,14.596313853840252,15.444936752319336,40500,0.0,0
