,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Investments,-2498000.0,3776000.0,-9476000.0,-19068000.0
Change To Liabilities,94653000.0,-108842000.0,184891000.0,-86542000.0
Total Cashflows From Investing Activities,-164470000.0,-151985000.0,-191751000.0,-160423000.0
Net Borrowings,211791000.0,-14368000.0,-236060000.0,-173072000.0
Total Cash From Financing Activities,271253000.0,-13017000.0,-230662000.0,-173001000.0
Change To Operating Activities,-18556000.0,-14172000.0,-2108000.0,-30623000.0
Net Income,222615000.0,-105198000.0,-241160000.0,-19152000.0
Change In Cash,347843000.0,-278324000.0,-527991000.0,-506599000.0
Effect Of Exchange Rate,239000.0,19000.0,1416000.0,2362000.0
Total Cash From Operating Activities,240821000.0,-113341000.0,-106994000.0,-175537000.0
Depreciation,197537000.0,196711000.0,199383000.0,182668000.0
Other Cashflows From Investing Activities,1839000.0,1349000.0,1349000.0,1349000.0
Change To Inventory,93000.0,131000.0,22000.0,-133000.0
Change To Account Receivables,-292204000.0,-132345000.0,-155343000.0,-217618000.0
Other Cashflows From Financing Activities,59462000.0,1351000.0,5398000.0,71000.0
Change To Netincome,36683000.0,50374000.0,-92679000.0,-24185000.0
Capital Expenditures,-150678000.0,-148898000.0,-171778000.0,-124459000.0
