,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,3560918000,949650000,219000,0,789509000,639659000
1,2021,1,3661436000,933592000,220000,0,604718000,551183000
2,2021,2,3904623000,968762000,220000,0,705709000,556253000
3,2021,3,4198831000,1050174000,221000,0,812987000,631248000
