,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Investments,-46761000.0,-76890000.0,-28792000.0,-14407000.0
Change To Liabilities,1126000000.0,239300000.0,230300000.0,234300000.0
Total Cashflows From Investing Activities,-81350000.0,-100277000.0,-48327000.0,-50109000.0
Net Borrowings,-122000.0,-122000.0,-1401000.0,-425158000.0
Total Cash From Financing Activities,-15582000.0,2865000.0,-47347000.0,-421884000.0
Change To Operating Activities,12600000.0,8300000.0,6300000.0,-1200000.0
Issuance Of Stock,6353000.0,4055000.0,4052000.0,5017000.0
Net Income,3928033000.0,914114000.0,977414000.0,839102000.0
Change In Cash,127359000.0,59457000.0,10589000.0,-177986000.0
Repurchase Of Stock,-21813000.0,-507000.0,-49998000.0,-100000.0
Effect Of Exchange Rate,-6072000.0,2245000.0,-7347000.0,9273000.0
Total Cash From Operating Activities,230363000.0,154624000.0,113610000.0,284734000.0
Depreciation,43400000.0,43500000.0,42500000.0,45600000.0
Change To Inventory,13900000.0,8500000.0,5800000.0,31400000.0
Change To Account Receivables,-23700000.0,11600000.0,1300000.0,-5400000.0
Change To Netincome,-4861370000.0,-1029690000.0,-1177304000.0,-894968000.0
Capital Expenditures,-34628000.0,-23388000.0,-19547000.0,-39235000.0
Other Cashflows From Financing Activities,,-561000.0,-561000.0,-1643000.0
