,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Investments,-1000000.0,-1000000.0,2000000.0,13000000.0
Change To Liabilities,113000000.0,0.0,-20000000.0,80000000.0
Total Cashflows From Investing Activities,-852000000.0,-852000000.0,-705000000.0,-977000000.0
Net Borrowings,-2369000000.0,-2369000000.0,1003000000.0,-182000000.0
Total Cash From Financing Activities,-2998000000.0,-2998000000.0,702000000.0,-385000000.0
Change To Operating Activities,-49000000.0,-49000000.0,93000000.0,257000000.0
Net Income,25000000.0,0.0,397000000.0,275000000.0
Change In Cash,-3394000000.0,-3394000000.0,1054000000.0,-446000000.0
Repurchase Of Stock,-12000000.0,-12000000.0,-54000000.0,-54000000.0
Total Cash From Operating Activities,456000000.0,456000000.0,1057000000.0,916000000.0
Depreciation,359000000.0,359000000.0,383000000.0,25000000.0
Other Cashflows From Investing Activities,-25000000.0,-25000000.0,-39000000.0,-27000000.0
Dividends Paid,-211000000.0,-211000000.0,-210000000.0,-186000000.0
Change To Inventory,-156000000.0,-156000000.0,52000000.0,99000000.0
Change To Account Receivables,-93000000.0,-93000000.0,107000000.0,-232000000.0
Other Cashflows From Financing Activities,-406000000.0,-406000000.0,-37000000.0,-19000000.0
Change To Netincome,257000000.0,257000000.0,45000000.0,38000000.0
Capital Expenditures,-826000000.0,-826000000.0,-669000000.0,-969000000.0
Issuance Of Stock,,,,2000000.0
