,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,3484000000.0,3435000000.0,3398000000.0,436000000.0
Capital Surplus,608000000.0,604000000.0,600000000.0,591000000.0
Total Liab,47850000000.0,47888000000.0,46851000000.0,48859000000.0
Total Stockholder Equity,36300000000.0,36209000000.0,36325000000.0,35757000000.0
Other Current Liab,2067000000.0,941000000.0,725000000.0,821000000.0
Total Assets,84150000000.0,84097000000.0,83176000000.0,84616000000.0
Common Stock,23976000000.0,24449000000.0,24794000000.0,25144000000.0
Other Current Assets,410000000.0,153000000.0,137000000.0,153000000.0
Retained Earnings,10874000000.0,10375000000.0,10095000000.0,9145000000.0
Other Liab,20153000000.0,20355000000.0,20126000000.0,21862000000.0
Treasury Stock,842000000.0,781000000.0,836000000.0,877000000.0
Other Assets,1456000000.0,1444000000.0,1420000000.0,1163000000.0
Cash,2309000000.0,2035000000.0,1762000000.0,1885000000.0
Total Current Liabilities,11126000000.0,10313000000.0,9067000000.0,10549000000.0
Deferred Long Term Asset Charges,166000000.0,177000000.0,183000000.0,209000000.0
Short Long Term Debt,611000000.0,598000000.0,377000000.0,1413000000.0
Other Stockholder Equity,842000000.0,781000000.0,836000000.0,877000000.0
Property Plant Equipment,68256000000.0,68464000000.0,68477000000.0,70416000000.0
Total Current Assets,10954000000.0,10754000000.0,9881000000.0,9386000000.0
Net Tangible Assets,32816000000.0,32774000000.0,32927000000.0,32429000000.0
Net Receivables,4156000000.0,4373000000.0,4071000000.0,3731000000.0
Long Term Debt,13998000000.0,14712000000.0,15078000000.0,13812000000.0
Inventory,4079000000.0,4193000000.0,3911000000.0,3617000000.0
Accounts Payable,6650000000.0,5876000000.0,5409000000.0,4226000000.0
Good Will,,,,2892000000.0
Long Term Investments,,,,323000000.0
