,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Change To Liabilities,-70429000.0,-112067000.0,79734000.0,180152000.0
Total Cashflows From Investing Activities,-38923000.0,-29049000.0,-32539000.0,-2026017000.0
Net Borrowings,-164574000.0,1992850000.0,-7150000.0,1596850000.0
Total Cash From Financing Activities,-231417000.0,4102967000.0,-6565000.0,1556501000.0
Change To Operating Activities,40600000.0,20982000.0,-38859000.0,-25758000.0
Issuance Of Stock,1727000.0,738529000.0,5074000.0,807000.0
Net Income,23312000.0,-82210000.0,-23954000.0,-199144000.0
Change In Cash,-236376000.0,4157994000.0,143511000.0,-332634000.0
Repurchase Of Stock,-64936000.0,-17245000.0,-4489000.0,-4382000.0
Effect Of Exchange Rate,-9885000.0,-3553000.0,8578000.0,1404000.0
Total Cash From Operating Activities,43849000.0,87629000.0,174037000.0,135478000.0
Depreciation,130683000.0,130176000.0,131654000.0,126950000.0
Dividends Paid,-1000.0,-1000.0,-1000.0,-1000.0
Change To Account Receivables,5361000.0,64456000.0,44221000.0,-99451000.0
Other Cashflows From Financing Activities,-3082000.0,-4389000.0,-4389000.0,-36774000.0
Change To Netincome,-90012000.0,63908000.0,-21091000.0,150117000.0
Capital Expenditures,-24176000.0,-29049000.0,-32972000.0,-29116000.0
