,2021-10-31,2021-07-31,2021-04-30,2021-01-31
Investments,172282000.0,-314394000.0,155287000.0,-34723000.0
Change To Liabilities,41524000.0,43375000.0,112941000.0,84189000.0
Total Cashflows From Investing Activities,101459000.0,-463466000.0,151905000.0,-37264000.0
Net Borrowings,-11000.0,-3000.0,-12000.0,1000.0
Total Cash From Financing Activities,9214000.0,33054000.0,16179000.0,25141000.0
Change To Operating Activities,8038000.0,-20749000.0,-32807000.0,-26506000.0
Issuance Of Stock,9225000.0,33056000.0,16190000.0,25140000.0
Net Income,-221311000.0,-276682000.0,-109232000.0,-75806000.0
Change In Cash,147106000.0,-433474000.0,224806000.0,24928000.0
Effect Of Exchange Rate,-687000.0,-454000.0,647000.0,2142000.0
Total Cash From Operating Activities,37120000.0,-2608000.0,56075000.0,34909000.0
Depreciation,19197000.0,20339000.0,10234000.0,10271000.0
Change To Account Receivables,-14763000.0,7949000.0,-22747000.0,-55826000.0
Change To Netincome,155300000.0,176962000.0,61639000.0,63291000.0
Capital Expenditures,-1766000.0,-775000.0,-3259000.0,-1786000.0
Other Cashflows From Financing Activities,,1000.0,1000.0,1000.0
