,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,9532000000,7436000000,0,0,4870000000,4836000000
1,2021,1,9950000000,7786000000,0,0,6335000000,6107000000
2,2021,2,10530000000,8160000000,0,0,6615000000,6430000000
3,2021,3,11033000000,8515000000,0,0,6836000000,6693000000
