,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,3368000000.0,3226000000.0,3234000000.0,2627000000.0
Capital Surplus,72000000.0,72000000.0,73000000.0,72000000.0
Total Liab,303658000000.0,301629000000.0,291666000000.0,297149000000.0
Total Stockholder Equity,25008000000.0,24003000000.0,23434000000.0,23580000000.0
Minority Interest,56000000.0,62000000.0,56000000.0,25000000.0
Total Assets,331253000000.0,328938000000.0,317413000000.0,323011000000.0
Common Stock,8294000000.0,8285000000.0,8274000000.0,8262000000.0
Other Current Assets,5057000000.0,5265000000.0,5234000000.0,5721000000.0
Retained Earnings,14030000000.0,13337000000.0,12765000000.0,12289000000.0
Other Liab,298135000000.0,296038000000.0,286555000000.0,279638000000.0
Good Will,6528000000.0,6441000000.0,6459000000.0,6072000000.0
Treasury Stock,2612000000.0,2309000000.0,2322000000.0,2957000000.0
Other Assets,203840000000.0,201776000000.0,195603000000.0,188626000000.0
Cash,8329000000.0,8823000000.0,8383000000.0,10654000000.0
Total Current Liabilities,92000000.0,,179000000.0,8375000000.0
Deferred Long Term Asset Charges,1659000000.0,1568000000.0,1566000000.0,1634000000.0
Other Stockholder Equity,2612000000.0,2309000000.0,2322000000.0,2957000000.0
Total Current Assets,101971000000.0,101974000000.0,97636000000.0,110336000000.0
Long Term Investments,15546000000.0,15521000000.0,14481000000.0,13956000000.0
Net Tangible Assets,15112000000.0,14336000000.0,13741000000.0,15031000000.0
Short Term Investments,3196000000.0,3612000000.0,2614000000.0,2873000000.0
Long Term Debt,5431000000.0,5591000000.0,4932000000.0,8272000000.0
Property Plant Equipment,,,,1394000000.0
Net Receivables,,,,1812000000.0
Accounts Payable,,,,2438000000.0
