,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,31416000000,16401000000,15644000000,384000000,1694000000,2895000000
1,2021,1,31324000000,16591000000,15652000000,383000000,2045000000,1725000000
2,2021,2,31396000000,17089000000,15661000000,377000000,1873000000,1619000000
3,2021,3,31739000000,17097000000,15670000000,377000000,2149000000,1561000000
