,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,1409886000.0,1461886000.0,1455333000.0,1498257000.0
Capital Surplus,118223000.0,111972000.0,117867000.0,117165000.0
Total Liab,10778380000.0,10840837000.0,10607434000.0,10222212000.0
Total Stockholder Equity,3183177000.0,3233879000.0,3324563000.0,3204796000.0
Minority Interest,13381000.0,11266000.0,11546000.0,13207000.0
Other Current Liab,1718239000.0,1743861000.0,1696580000.0,1317158000.0
Total Assets,13974938000.0,14085982000.0,13943543000.0,13440215000.0
Common Stock,142503000.0,143302000.0,144458000.0,144354000.0
Other Current Assets,59397000.0,37783000.0,7668000.0,7668000.0
Retained Earnings,3995537000.0,3982159000.0,4085998000.0,3979779000.0
Other Liab,1026768000.0,1048583000.0,1024156000.0,1022220000.0
Good Will,1890821000.0,1922544000.0,1885447000.0,1917477000.0
Treasury Stock,-1073086000.0,-1003554000.0,-1023760000.0,-1036502000.0
Other Assets,743949000.0,744937000.0,715240000.0,709798000.0
Cash,919097000.0,987389000.0,1117988000.0,990166000.0
Total Current Liabilities,6537323000.0,6521195000.0,6336351000.0,5894084000.0
Deferred Long Term Asset Charges,43726000.0,52380000.0,51907000.0,65658000.0
Other Stockholder Equity,-1073086000.0,-1003554000.0,-1023760000.0,-1036502000.0
Property Plant Equipment,2148098000.0,2235021000.0,2209363000.0,2200920000.0
Total Current Assets,7782184000.0,7721594000.0,7678160000.0,7113763000.0
Net Tangible Assets,-117530000.0,-150551000.0,-16217000.0,-210938000.0
Net Receivables,1888253000.0,1899978000.0,1809637000.0,1556966000.0
Long Term Debt,2432539000.0,2472980000.0,2458020000.0,2516614000.0
Inventory,3748418000.0,3679113000.0,3600658000.0,3506271000.0
Accounts Payable,4819084000.0,4729240000.0,4479398000.0,4128084000.0
Short Long Term Debt,,48094000.0,160373000.0,160531000.0
