,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,13440215000,10222212000,144354000,113983000,4251594000,4080390000
1,2021,1,13943543000,10607434000,144458000,114043000,4464714000,4247004000
2,2021,2,14085982000,10840837000,143302000,117584000,4783738000,4587242000
3,2021,3,13974938000,10778380000,142503000,117666000,4818849000,4590264000
