,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Investments,-127684000.0,-47910000.0,-161597000.0,-52029000.0
Change To Liabilities,167835000.0,-30069000.0,-245522000.0,234184000.0
Total Cashflows From Investing Activities,-210915000.0,-150587000.0,-193904000.0,-135098000.0
Net Borrowings,8665000.0,24811000.0,515992000.0,-449363000.0
Total Cash From Financing Activities,-104150000.0,-22942000.0,401966000.0,-513932000.0
Change To Operating Activities,453783000.0,100330000.0,-482733000.0,617792000.0
Net Income,435743000.0,442637000.0,266202000.0,313765000.0
Change In Cash,619313000.0,255102000.0,-37540000.0,392690000.0
Repurchase Of Stock,-100482000.0,-28559000.0,-95991000.0,-2208000.0
Effect Of Exchange Rate,-38625000.0,8065000.0,-52154000.0,71583000.0
Total Cash From Operating Activities,973003000.0,420566000.0,-193448000.0,970137000.0
Depreciation,122564000.0,119085000.0,122078000.0,450133000.0
Other Cashflows From Investing Activities,-24313000.0,-1136000.0,16000.0,-5115000.0
Change To Account Receivables,-154793000.0,-261589000.0,161221000.0,-239049000.0
Other Cashflows From Financing Activities,-12333000.0,-19194000.0,-18035000.0,-62361000.0
Change To Netincome,-12667000.0,6799000.0,-57963000.0,-539673000.0
Capital Expenditures,-45465000.0,-46347000.0,-29597000.0,-76029000.0
