,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,4151000000.0,4202000000.0,4228000000.0,4397000000.0
Capital Surplus,26688000000.0,26253000000.0,25357000000.0,24613000000.0
Total Liab,18736000000.0,19269000000.0,19412000000.0,19765000000.0
Total Stockholder Equity,14142000000.0,13890000000.0,13043000000.0,12893000000.0
Minority Interest,2894000000.0,3510000000.0,4381000000.0,5349000000.0
Deferred Long Term Liab,185000000.0,200000000.0,199000000.0,181000000.0
Other Current Liab,5784000000.0,6161000000.0,5603000000.0,4678000000.0
Total Assets,35772000000.0,36669000000.0,36836000000.0,38007000000.0
Other Current Assets,1122000000.0,1436000000.0,1242000000.0,766000000.0
Retained Earnings,-10454000000.0,-10462000000.0,-10394000000.0,-9942000000.0
Other Liab,2674000000.0,2742000000.0,2721000000.0,2203000000.0
Good Will,6015000000.0,6052000000.0,5969000000.0,5977000000.0
Treasury Stock,-2092000000.0,-1901000000.0,-1920000000.0,-1778000000.0
Other Assets,5156000000.0,5236000000.0,5125000000.0,5000000000.0
Cash,3926000000.0,3913000000.0,4382000000.0,4132000000.0
Total Current Liabilities,9354000000.0,9805000000.0,9958000000.0,10227000000.0
Deferred Long Term Asset Charges,974000000.0,991000000.0,943000000.0,953000000.0
Other Stockholder Equity,-2092000000.0,-1901000000.0,-1920000000.0,-1778000000.0
Property Plant Equipment,4982000000.0,5086000000.0,5163000000.0,6160000000.0
Total Current Assets,14887000000.0,15512000000.0,15786000000.0,16455000000.0
Long Term Investments,581000000.0,581000000.0,565000000.0,18000000.0
Net Tangible Assets,3976000000.0,3636000000.0,2846000000.0,2519000000.0
Short Term Investments,403000000.0,544000000.0,718000000.0,1514000000.0
Net Receivables,5326000000.0,5407000000.0,5263000000.0,5622000000.0
Long Term Debt,6708000000.0,6722000000.0,6733000000.0,6744000000.0
Inventory,4110000000.0,4212000000.0,4181000000.0,4421000000.0
Accounts Payable,3514000000.0,3593000000.0,3468000000.0,3532000000.0
