,2020-12-31,2020-09-30,2020-06-30,2020-03-31
Investments,6000000.0,6000000.0,1000000.0,1000000.0
Change To Liabilities,-81000000.0,-81000000.0,0.0,0.0
Total Cashflows From Investing Activities,-1950000000.0,-1950000000.0,-985500000.0,-985500000.0
Net Borrowings,-264000000.0,-264000000.0,2794000000.0,2794000000.0
Total Cash From Financing Activities,-655500000.0,-655500000.0,-249500000.0,-249500000.0
Change To Operating Activities,-280000000.0,-280000000.0,-236500000.0,-236500000.0
Net Income,1587500000.0,1587500000.0,1427500000.0,1427500000.0
Change In Cash,140500000.0,140500000.0,1264000000.0,1264000000.0
Repurchase Of Stock,-268000000.0,-268000000.0,-1182000000.0,-1182000000.0
Effect Of Exchange Rate,-162000000.0,-162000000.0,-57000000.0,-57000000.0
Total Cash From Operating Activities,2908000000.0,2908000000.0,2556000000.0,2556000000.0
Depreciation,1077000000.0,1077000000.0,1091000000.0,1091000000.0
Other Cashflows From Investing Activities,33500000.0,33500000.0,125000000.0,125000000.0
Change To Inventory,-500000.0,-500000.0,-500000.0,-500000.0
Change To Account Receivables,742000000.0,742000000.0,742000000.0,742000000.0
Other Cashflows From Financing Activities,-123500000.0,-123500000.0,-315000000.0,-315000000.0
Change To Netincome,-137000000.0,-137000000.0,274000000.0,274000000.0
Capital Expenditures,-957500000.0,-957500000.0,-1240500000.0,-1240500000.0
Dividends Paid,,,-1546500000.0,-1546500000.0
