,2020-12-31,2020-09-30,2020-06-30,2020-03-31
Intangible Assets,15569000000.0,15569000000.0,67646000000.0,67646000000.0
Total Liab,75454000000.0,75454000000.0,82175000000.0,82175000000.0
Total Stockholder Equity,39308000000.0,39308000000.0,38952000000.0,38952000000.0
Minority Interest,4054000000.0,4054000000.0,2435000000.0,2435000000.0
Other Current Liab,10892000000.0,10892000000.0,13040000000.0,13040000000.0
Total Assets,118816000000.0,118816000000.0,123562000000.0,123562000000.0
Common Stock,2963000000.0,2963000000.0,2963000000.0,2963000000.0
Other Current Assets,104000000.0,104000000.0,,
Retained Earnings,77169000000.0,77169000000.0,72956000000.0,72956000000.0
Other Liab,17714000000.0,17714000000.0,20735000000.0,20735000000.0
Good Will,50492000000.0,50492000000.0,,
Treasury Stock,-40824000000.0,-40824000000.0,-36967000000.0,-36967000000.0
Other Assets,3272000000.0,3272000000.0,,
Cash,8093000000.0,8093000000.0,7763000000.0,7763000000.0
Total Current Liabilities,28449000000.0,28449000000.0,32961000000.0,32961000000.0
Deferred Long Term Asset Charges,1767000000.0,1767000000.0,,
Short Long Term Debt,472000000.0,472000000.0,1273000000.0,1273000000.0
Other Stockholder Equity,-40824000000.0,-40824000000.0,-36967000000.0,-36967000000.0
Property Plant Equipment,26299000000.0,26299000000.0,26545000000.0,26545000000.0
Total Current Assets,18996000000.0,18996000000.0,22169000000.0,22169000000.0
Long Term Investments,4188000000.0,4188000000.0,7202000000.0,7202000000.0
Net Tangible Assets,-26753000000.0,-26753000000.0,-28694000000.0,-28694000000.0
Net Receivables,5417000000.0,5417000000.0,9505000000.0,9505000000.0
Long Term Debt,28211000000.0,28211000000.0,27394000000.0,27394000000.0
Inventory,4613000000.0,4613000000.0,4901000000.0,4901000000.0
Accounts Payable,16598000000.0,16598000000.0,17732000000.0,17732000000.0
