,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,2067866000,537012000,388000,12392000,224253000,177979000
1,2021,1,2084642000,536700000,389000,12446000,243552000,197770000
2,2021,2,2262957000,691723000,390000,12448000,259028000,244068000
3,2021,3,2270187000,623232000,393000,12493000,257719000,188104000
