,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,10652000000.0,10820000000.0,10742000000.0,10701000000.0
Total Liab,18820000000.0,18982000000.0,18855000000.0,19056000000.0
Total Stockholder Equity,2516000000.0,2561000000.0,2370000000.0,2167000000.0
Minority Interest,1592000000.0,1698000000.0,1632000000.0,1554000000.0
Other Current Liab,614000000.0,570000000.0,549000000.0,611000000.0
Total Assets,22928000000.0,23241000000.0,22857000000.0,22777000000.0
Common Stock,2490000000.0,2512000000.0,2454000000.0,2399000000.0
Other Current Assets,2000000.0,1000000.0,,
Retained Earnings,779000000.0,728000000.0,635000000.0,622000000.0
Other Liab,3040000000.0,3254000000.0,3245000000.0,3231000000.0
Good Will,5743000000.0,5831000000.0,5781000000.0,5739000000.0
Treasury Stock,-753000000.0,-679000000.0,-719000000.0,-854000000.0
Other Assets,619000000.0,682000000.0,670000000.0,685000000.0
Cash,1773000000.0,1762000000.0,1563000000.0,1560000000.0
Total Current Liabilities,1752000000.0,1649000000.0,1552000000.0,1601000000.0
Short Long Term Debt,81000000.0,81000000.0,80000000.0,79000000.0
Other Stockholder Equity,-753000000.0,-679000000.0,-719000000.0,-854000000.0
Property Plant Equipment,3131000000.0,3176000000.0,3168000000.0,3183000000.0
Total Current Assets,2584000000.0,2528000000.0,2291000000.0,2264000000.0
Long Term Investments,199000000.0,204000000.0,205000000.0,205000000.0
Net Tangible Assets,-13879000000.0,-14090000000.0,-14153000000.0,-14273000000.0
Net Receivables,537000000.0,535000000.0,519000000.0,536000000.0
Long Term Debt,12644000000.0,12675000000.0,12665000000.0,12827000000.0
Inventory,96000000.0,99000000.0,98000000.0,96000000.0
Accounts Payable,592000000.0,575000000.0,488000000.0,464000000.0
